@relation R_data_frame

@attribute V1 {1,2,3,4}
@attribute V2 numeric
@attribute V3 {1,2,3,4,5}
@attribute V4 {1,2,3,4,5,6,7,8,9,10}
@attribute V5 numeric
@attribute V6 {1,2,3,4,5}
@attribute V7 {1,2,3,4,5}
@attribute V8 numeric
@attribute V9 {1,2,3,4}
@attribute V10 {1,2,3}
@attribute V11 numeric
@attribute V12 {1,2,3,4}
@attribute V13 numeric
@attribute V14 {1,2,3}
@attribute V15 {1,2,3}
@attribute V16 numeric
@attribute V17 {1,2,3,4}
@attribute V18 numeric
@attribute V19 {1,2}
@attribute V20 {1,2}
@attribute Class {1,2}

@data
4,24,3,4,5511,2,3,4,3,1,1,3,25,2,2,1,3,1,1,1,1
3,24,3,4,3749,1,2,2,2,1,4,3,26,3,2,1,3,1,1,1,1
2,12,3,1,685,1,4,2,4,1,3,3,25,1,2,1,2,1,1,1,2
3,4,3,1,1494,5,2,1,3,1,2,1,29,3,2,1,2,2,1,2,1
1,36,2,4,2746,1,5,4,3,1,4,3,31,1,2,1,3,1,1,1,2
1,12,3,4,708,1,3,2,3,3,3,2,38,3,2,1,2,2,1,1,1
2,24,3,4,4351,5,3,1,2,1,4,2,48,3,2,1,2,1,2,1,1
4,12,5,8,701,1,3,4,3,1,2,3,32,3,2,2,3,1,1,1,1
1,15,4,4,3643,1,5,1,2,1,4,2,27,3,2,2,2,1,1,1,1
2,30,5,1,4249,1,1,4,4,1,2,3,28,3,2,2,4,1,1,1,2
1,24,3,5,1938,1,2,4,1,1,3,2,32,3,2,1,3,1,1,1,2
1,24,3,2,2910,1,4,2,3,1,1,4,34,3,3,1,4,1,2,1,1
1,18,3,4,2659,4,3,4,3,1,2,3,28,3,2,1,3,1,1,1,1
4,18,5,1,1028,1,3,4,2,1,3,1,36,3,2,2,3,1,1,1,1
1,8,5,1,3398,1,4,1,3,1,4,1,39,3,2,2,2,1,1,2,1
4,12,5,4,5801,5,5,2,3,1,4,2,49,3,1,1,3,1,2,1,1
4,24,3,1,1525,4,4,4,2,1,3,3,34,3,2,1,3,2,2,1,1
3,36,3,5,4473,1,5,4,3,1,2,3,31,3,2,1,3,1,1,1,1
2,6,3,5,1068,1,5,4,3,1,4,3,28,3,2,1,3,2,1,1,1
1,24,5,2,6615,1,1,2,3,1,4,4,75,3,3,2,4,1,2,1,1
4,18,5,8,1864,2,3,4,2,1,2,1,30,3,2,2,3,1,1,1,2
2,60,3,1,7408,2,2,4,2,1,2,2,24,3,2,1,4,1,1,1,2
4,48,5,2,11590,2,3,2,2,1,4,3,24,1,1,2,2,1,1,1,2
1,24,1,4,4110,1,5,3,3,1,4,4,23,1,1,2,3,2,1,1,2
1,6,5,4,3384,1,3,1,1,1,4,1,44,3,1,1,4,1,2,1,2
2,13,3,5,2101,1,2,2,2,3,4,2,23,3,2,1,2,1,1,1,1
1,15,3,6,1275,5,3,4,2,1,2,3,24,3,1,1,3,1,1,1,2
1,24,3,4,4169,1,3,4,3,1,4,2,28,3,2,1,3,1,1,1,1
2,10,3,4,1521,1,3,4,1,1,2,3,31,3,2,1,2,1,1,1,1
2,24,5,8,5743,1,2,2,2,1,4,4,24,3,3,2,3,1,2,1,1
1,21,3,4,3599,1,4,1,2,1,4,3,26,3,1,1,2,1,1,1,1
2,18,3,5,3213,3,2,1,4,1,3,1,25,3,1,1,3,1,1,1,1
2,18,3,10,4439,1,5,1,3,2,1,1,33,1,2,1,4,1,2,1,1
3,10,3,1,3949,1,2,1,3,3,1,2,37,3,2,1,2,2,1,1,1
4,15,5,5,1459,1,3,4,2,1,2,3,43,3,2,1,2,1,1,1,1
2,13,5,5,882,1,2,4,3,3,4,1,23,3,2,2,3,1,1,1,1
2,24,3,5,3758,3,1,1,2,1,4,4,23,3,1,1,1,1,1,1,1
4,6,4,10,1743,2,3,1,3,1,2,1,34,3,2,2,2,1,1,1,1
2,9,5,8,1136,4,5,4,3,1,3,4,32,3,3,2,3,2,1,1,2
4,9,3,6,1236,1,2,1,2,1,4,1,23,3,1,1,3,1,2,1,1
2,9,3,4,959,1,3,1,2,1,2,3,29,3,2,1,3,1,1,2,2
4,18,5,2,3229,5,1,2,3,1,4,4,38,3,2,1,4,1,2,1,1
1,12,1,5,6199,1,3,4,3,1,2,2,28,3,1,2,3,1,2,1,2
4,10,3,8,727,3,5,4,3,1,4,4,46,3,3,1,3,1,2,1,1
2,24,3,1,1246,1,2,4,3,1,2,1,23,2,2,1,2,1,1,1,2
4,12,5,5,2331,5,5,1,3,2,4,1,49,3,2,1,3,1,2,1,1
4,36,4,5,4463,1,3,4,3,1,2,3,26,3,2,2,4,1,2,1,2
4,12,3,5,776,1,3,4,4,1,2,1,28,3,2,1,3,1,1,1,1
1,30,3,4,2406,1,4,4,2,1,4,1,23,3,1,1,3,1,1,1,2
2,18,3,8,1239,5,3,4,3,1,4,4,61,3,3,1,3,1,1,1,1
3,12,3,5,3399,5,5,2,3,1,3,3,37,3,2,1,4,1,1,1,1
3,12,4,1,2247,1,3,2,2,1,2,3,36,2,2,2,3,1,2,1,1
4,6,3,4,1766,1,3,1,4,1,2,2,21,3,1,1,3,1,1,1,1
1,18,3,4,2473,1,1,4,3,1,1,3,25,3,2,1,1,1,1,1,2
4,12,3,10,1542,1,4,2,3,1,4,3,36,3,2,1,3,1,2,1,1
4,18,5,2,3850,1,4,3,3,1,1,3,27,3,2,2,3,1,1,1,1
1,18,3,4,3650,1,2,1,2,1,4,3,22,3,1,1,3,1,1,1,1
1,36,3,4,3446,1,5,4,3,1,2,3,42,3,2,1,3,2,1,1,2
2,18,3,4,3001,1,4,2,2,1,4,1,40,3,1,1,3,1,1,1,1
4,36,3,1,3079,5,3,4,3,1,4,1,36,3,2,1,3,1,1,1,1
4,18,5,5,6070,1,5,3,3,1,4,3,33,3,2,2,3,1,2,1,1
4,10,5,4,2146,1,2,1,2,1,3,1,23,3,1,2,3,1,1,1,1
4,60,5,1,13756,5,5,2,3,1,4,4,63,1,3,1,4,1,2,1,1
2,60,2,3,14782,2,5,3,2,1,4,4,60,1,3,2,4,1,2,1,2
1,48,2,10,7685,1,4,2,2,3,4,3,37,3,1,1,3,1,1,1,2
4,18,4,5,2320,1,1,2,4,1,3,1,34,3,2,2,3,1,1,1,1
4,7,4,5,846,5,5,3,3,1,4,4,36,3,3,1,3,1,1,1,1
2,36,3,1,14318,1,5,4,3,1,2,4,57,3,3,1,4,1,2,1,2
4,6,5,1,362,2,3,4,2,1,4,3,52,3,2,2,2,1,1,1,1
1,20,3,4,2212,5,4,4,3,1,4,3,39,3,2,1,3,1,2,1,1
2,18,3,2,12976,1,1,3,2,1,4,4,38,3,3,1,4,1,2,1,2
4,22,3,1,1283,5,4,4,2,1,4,2,25,3,1,1,3,1,1,1,1
3,12,3,1,1330,1,2,4,3,1,1,1,26,3,2,1,3,1,1,1,1
4,30,4,10,4272,2,3,2,3,1,2,2,26,3,2,2,2,1,1,1,1
4,18,5,5,2238,1,3,2,2,1,1,3,25,3,2,2,3,1,1,1,1
4,18,3,5,1126,5,2,4,2,1,2,1,21,3,1,1,3,1,2,1,1
2,18,5,4,7374,1,1,4,3,1,4,2,40,2,2,2,4,1,2,1,1
2,15,5,10,2326,3,3,2,3,1,4,3,27,1,2,1,3,1,1,1,1
4,9,3,10,1449,1,4,3,2,1,2,3,27,3,2,2,3,1,1,1,1
4,18,3,1,1820,1,3,2,4,1,2,2,30,3,2,1,4,1,2,1,1
2,12,3,4,983,4,2,1,2,1,4,1,19,3,1,1,2,1,1,1,1
1,36,3,1,3249,1,4,2,3,1,4,4,39,1,3,1,4,2,2,1,1
1,6,5,5,1957,1,4,1,2,1,4,3,31,3,2,1,3,1,1,1,1
4,9,5,4,2406,1,1,2,3,1,3,3,31,3,2,1,4,1,1,1,1
2,39,4,8,11760,2,4,2,3,1,3,4,32,3,1,1,3,1,2,1,1
1,12,3,4,2578,1,1,3,2,1,4,4,55,3,3,1,4,1,1,1,1
1,36,5,4,2348,1,3,3,4,1,2,2,46,3,2,2,3,1,2,1,1
2,12,3,1,1223,1,5,1,1,1,1,1,46,3,1,2,3,1,1,1,2
4,24,5,5,1516,4,3,4,2,1,1,1,43,3,2,2,2,1,1,1,1
4,18,3,5,1473,1,2,3,4,1,4,1,39,3,2,1,3,1,2,1,1
2,18,5,10,1887,5,3,4,4,1,4,1,28,1,2,2,3,1,1,1,1
4,24,4,10,8648,1,2,2,3,1,2,3,27,1,2,2,3,1,2,1,2
4,14,4,1,802,1,3,4,3,1,2,3,27,3,2,2,2,1,1,1,1
2,18,4,1,2899,5,5,4,3,1,4,3,43,3,2,1,3,2,1,1,1
2,24,3,5,2039,1,2,1,4,1,1,2,22,3,2,1,3,1,2,1,2
4,24,5,2,2197,5,4,4,3,1,4,3,43,3,2,2,3,2,2,1,1
1,15,3,5,1053,1,2,4,4,1,2,1,27,3,2,1,3,1,1,2,1
4,24,3,5,3235,3,5,3,1,1,2,3,26,3,2,1,4,1,2,1,1
3,12,5,1,939,3,4,4,4,1,2,1,28,3,2,3,3,1,2,1,2
2,24,3,5,1967,1,5,4,2,1,4,3,20,3,2,1,3,1,2,1,1
4,33,5,2,7253,1,4,3,3,1,2,3,35,3,2,2,4,1,2,1,1
4,12,5,10,2292,1,1,4,3,1,2,3,42,2,2,2,4,1,2,1,2
4,10,3,1,1597,3,3,3,3,1,2,4,40,3,1,1,2,2,1,2,1
1,24,3,1,1381,5,3,4,2,1,2,2,35,3,2,1,3,1,1,1,2
4,36,5,2,5842,1,5,2,3,1,2,2,35,3,2,2,3,2,2,1,1
1,12,3,1,2579,1,2,4,3,1,1,1,33,3,2,1,2,2,1,1,2
1,18,4,8,8471,5,3,1,2,1,2,3,23,3,1,2,3,1,2,1,1
4,21,3,1,2782,3,4,1,2,1,2,3,31,1,2,1,4,1,1,1,1
2,18,3,1,1042,5,3,4,2,1,2,2,33,3,2,1,3,1,1,1,2
4,15,3,1,3186,4,4,2,2,1,3,3,20,3,1,1,3,1,1,1,1
2,12,3,2,2028,5,3,4,3,1,2,3,30,3,2,1,3,1,1,1,1
2,12,5,1,958,1,4,2,3,1,3,1,47,3,2,2,2,2,1,1,1
4,21,4,4,1591,2,4,4,3,1,3,1,34,3,2,2,4,1,1,1,1
2,12,3,4,2762,5,5,1,2,1,2,2,25,1,2,1,3,1,2,1,2
2,18,3,2,2779,1,3,1,4,1,3,3,21,3,1,1,3,1,2,1,1
4,28,5,5,2743,1,5,4,3,1,2,3,29,3,2,2,3,1,1,1,1
4,18,5,5,1149,4,3,4,3,1,3,1,46,3,2,2,3,1,1,1,1
4,9,3,4,1313,1,5,1,3,1,4,3,20,3,2,1,3,1,1,1,1
1,18,5,7,1190,1,1,2,2,1,4,4,55,3,3,3,1,2,1,1,2
4,5,3,10,3448,1,4,1,3,1,4,1,74,3,2,1,2,1,1,1,1
2,24,3,3,11328,1,3,2,3,2,3,3,29,1,2,2,4,1,2,1,2
1,6,5,4,1872,1,1,4,3,1,4,4,36,3,3,3,4,1,2,1,1
4,24,5,7,2058,1,3,4,1,1,2,1,33,3,2,2,3,1,2,1,1
1,9,3,4,2136,1,3,3,3,1,2,1,25,3,2,1,3,1,1,1,1
2,12,3,5,1484,5,3,2,4,1,1,1,25,3,2,1,3,1,2,1,2
4,6,3,7,660,3,4,2,4,1,4,1,23,3,1,1,2,1,1,1,1
4,24,5,1,1287,4,5,4,2,1,4,1,37,3,2,2,3,1,2,1,1
1,42,5,7,3394,1,1,4,3,2,4,3,65,3,2,2,1,1,1,1,1
3,12,2,10,609,1,2,4,2,1,1,1,26,3,2,1,1,1,1,1,2
4,12,3,1,1884,1,5,4,3,1,4,3,39,3,2,1,4,1,2,1,1
1,12,3,4,1620,1,3,2,2,2,3,2,30,3,2,1,3,1,1,1,1
2,20,4,3,2629,1,3,2,3,1,3,3,29,1,2,2,3,1,2,1,1
4,12,3,8,719,1,5,4,3,1,4,3,41,1,2,1,2,2,1,1,2
2,48,5,4,5096,1,3,2,2,1,3,3,30,3,2,1,4,1,2,1,2
4,9,5,8,1244,5,5,4,2,1,4,2,41,3,1,2,2,1,1,1,1
1,36,3,1,1842,1,2,4,2,1,4,3,34,3,2,1,3,1,2,1,2
2,7,3,5,2576,1,3,2,3,3,2,1,35,3,2,1,3,1,1,1,1
3,12,3,4,1424,5,5,3,2,1,4,1,55,3,2,1,4,1,2,1,1
2,15,4,7,1512,4,3,3,4,1,3,2,61,2,2,2,3,1,1,1,2
4,36,5,2,11054,5,3,4,3,1,2,3,30,3,2,1,4,1,2,1,1
4,6,3,5,518,1,3,3,2,1,1,1,29,3,2,1,3,1,1,1,1
4,12,1,4,2759,1,5,2,3,1,4,2,34,3,2,2,3,1,1,1,1
4,24,3,2,2670,1,5,4,3,1,4,3,35,3,2,1,4,1,2,1,1
1,24,3,1,4817,1,4,2,3,2,3,2,31,3,2,1,3,1,2,1,2
4,24,3,2,2679,1,2,4,2,1,1,4,29,3,2,1,4,1,2,1,1
1,11,5,1,3905,1,3,2,3,1,2,1,36,3,1,2,3,2,1,1,1
1,12,3,2,3386,1,5,3,3,1,4,4,35,3,3,1,3,1,2,1,2
1,6,3,6,343,1,2,4,2,1,1,1,27,3,2,1,3,1,1,1,1
4,18,3,5,4594,1,2,3,3,1,2,3,32,3,2,1,3,1,2,1,1
1,36,3,4,3620,1,3,1,3,3,2,2,37,3,2,1,3,2,1,1,1
1,15,3,1,1721,1,2,2,3,1,3,1,36,3,2,1,3,1,1,1,1
2,12,3,4,3017,1,2,3,2,1,1,1,34,3,1,1,4,1,1,1,1
2,12,3,9,754,5,5,4,3,1,4,2,38,3,2,2,3,1,1,1,1
4,18,3,10,1950,1,4,4,3,1,1,3,34,2,2,2,3,1,2,1,1
1,24,3,2,2924,1,3,3,3,3,4,4,63,1,2,1,3,2,2,1,1
1,24,4,5,1659,1,2,4,2,1,2,3,29,3,1,1,2,1,2,1,2
4,48,4,5,7238,5,5,3,3,1,3,3,32,1,2,2,3,2,1,1,1
4,33,4,10,2764,1,3,2,2,1,2,3,26,3,2,2,3,1,2,1,1
4,24,4,2,4679,1,4,3,3,1,3,3,35,3,2,2,2,1,2,1,1
2,24,3,5,3092,2,2,3,4,1,2,3,22,3,1,1,3,1,2,1,2
1,6,3,8,448,1,2,4,2,1,4,2,23,3,2,1,3,1,1,1,2
1,9,3,1,654,1,3,4,3,1,3,3,28,3,2,1,2,1,1,1,2
4,6,3,9,1238,5,1,4,3,1,4,2,36,3,2,1,4,2,2,1,1
2,18,5,5,1245,1,3,4,4,1,2,3,33,3,2,1,3,1,1,1,2
1,18,1,4,3114,1,2,1,2,1,4,2,26,3,1,1,3,1,1,1,2
4,39,3,2,2569,3,3,4,3,1,4,3,24,3,2,1,3,1,1,1,1
3,24,3,5,5152,1,4,4,3,1,2,3,25,1,2,1,3,1,1,1,1
2,12,3,10,1037,2,4,3,3,1,4,1,39,3,2,1,2,1,1,1,1
1,15,5,4,1478,1,5,4,3,1,4,3,44,3,2,2,3,2,2,1,1
2,12,5,5,3573,1,3,1,2,1,1,1,23,3,2,1,2,1,1,1,1
2,24,3,1,1201,1,2,4,3,1,1,2,26,3,2,1,3,1,1,1,1
1,30,3,4,3622,4,5,4,2,1,4,2,57,3,1,2,3,1,2,1,1
4,15,4,4,960,4,4,3,2,1,2,2,30,3,2,2,3,1,1,1,1
4,12,5,1,1163,3,3,4,3,1,4,1,44,3,2,1,3,1,2,1,1
2,6,4,1,1209,1,1,4,3,1,4,2,47,3,2,1,4,1,2,1,2
4,12,3,5,3077,1,3,2,3,1,4,3,52,3,2,1,3,1,2,1,1
4,24,3,1,3757,1,5,4,2,2,4,4,62,3,3,1,3,1,2,1,1
4,10,3,1,1418,2,3,3,3,1,2,1,35,3,1,1,2,1,1,2,1
4,6,3,1,3518,1,3,2,3,3,3,2,26,3,1,1,3,1,1,1,1
4,12,5,5,1934,1,5,2,3,1,2,4,26,3,2,2,3,1,1,1,1
2,27,1,10,8318,1,5,2,2,1,4,4,42,3,3,2,4,1,2,1,2
4,6,5,5,1237,2,3,1,2,1,1,2,27,3,2,2,3,1,1,1,1
2,6,3,5,368,5,5,4,3,1,4,2,38,3,2,1,3,1,1,1,1
1,12,5,1,2122,1,3,3,3,1,2,1,39,3,1,2,2,2,1,2,1
1,24,3,4,2996,5,3,2,4,1,4,3,20,3,2,1,3,1,1,1,2
2,36,3,4,9034,2,2,4,3,2,1,4,29,3,1,1,4,1,2,1,2
4,24,5,4,1585,1,4,4,3,1,3,2,40,3,2,2,3,1,1,1,1
2,18,3,5,1301,1,5,4,4,3,2,1,32,3,2,1,2,1,1,1,1
3,6,5,1,1323,2,5,2,1,1,4,3,28,3,2,2,3,2,2,1,1
1,24,3,1,3123,1,2,4,2,1,1,2,27,3,2,1,3,1,1,1,2
1,36,3,2,5493,1,5,2,3,1,4,4,42,3,3,1,3,2,1,1,1
3,9,3,5,1126,2,5,2,1,1,4,1,49,3,2,1,3,1,1,1,1
2,24,5,5,1216,2,2,4,3,1,4,4,38,1,2,2,3,2,1,1,2
1,24,3,1,1207,1,2,4,2,1,4,2,24,3,1,1,3,1,1,1,2
4,10,3,1,1309,5,3,4,3,3,4,2,27,3,2,1,2,1,1,1,2
3,15,5,2,2360,3,3,2,3,1,2,3,36,3,2,1,3,1,2,1,1
2,15,2,1,6850,2,1,1,3,1,2,2,34,3,2,1,4,2,2,1,2
4,24,3,5,1413,1,3,4,4,1,2,2,28,3,2,1,3,1,1,1,1
4,39,3,2,8588,2,5,4,3,1,2,3,45,3,2,1,4,1,2,1,1
1,12,3,1,759,1,4,4,3,1,2,1,26,3,2,1,3,1,1,1,2
4,36,3,2,4686,1,3,2,3,1,2,4,32,3,3,1,4,1,2,1,1
3,15,3,10,2687,1,4,2,3,1,4,2,26,3,1,1,3,1,2,1,1
2,12,4,5,585,1,3,4,4,2,4,1,20,3,1,2,3,1,1,1,1
4,24,3,1,2255,5,2,4,3,1,1,2,54,3,2,1,3,1,1,1,1
1,6,5,1,609,1,4,4,2,1,3,2,37,3,2,2,3,1,1,2,1
1,6,5,1,1361,1,2,2,3,1,4,1,40,3,2,1,2,2,1,2,1
4,36,5,4,7127,1,2,2,2,1,4,2,23,3,1,2,3,1,2,1,2
1,6,3,1,1203,2,5,3,3,1,2,2,43,3,2,1,3,1,2,1,1
4,6,5,5,700,5,5,4,3,1,4,4,36,3,3,2,3,1,1,1,1
4,24,5,7,5507,1,5,3,3,1,4,4,44,3,3,2,3,1,1,1,1
1,18,3,5,3190,1,3,2,2,1,2,1,24,3,2,1,3,1,1,1,2
1,48,1,4,7119,1,3,3,3,1,4,4,53,3,3,2,3,2,1,1,2
4,24,3,2,3488,2,4,3,2,1,4,3,23,3,2,1,3,1,1,1,1
2,18,3,5,1113,1,3,4,2,3,4,1,26,3,2,1,2,2,1,1,1
2,26,3,2,7966,1,2,2,3,1,3,3,30,3,2,2,3,1,1,1,1
4,15,5,8,1532,2,3,4,2,1,3,3,31,3,2,1,3,1,1,1,1
4,4,5,5,1503,1,4,2,3,1,1,1,42,3,2,2,2,2,1,1,1
1,36,3,5,2302,1,3,4,1,1,4,3,31,3,1,1,3,1,1,1,2
1,6,3,1,662,1,2,3,3,1,4,1,41,3,2,1,2,2,2,1,1
2,36,3,8,2273,1,4,3,3,1,1,3,32,3,2,2,3,2,1,1,1
2,15,3,1,2631,2,3,2,2,1,4,3,28,3,1,2,3,1,2,1,2
4,12,4,2,1503,1,3,4,4,1,4,1,41,3,1,1,3,1,1,1,1
4,24,3,5,1311,2,4,4,4,1,3,2,26,3,2,1,3,1,2,1,1
4,24,3,5,3105,5,2,4,3,1,2,3,25,3,2,2,3,1,1,1,1
3,21,5,8,2319,1,2,2,1,1,1,3,33,3,1,1,3,1,1,1,2
1,6,3,1,1374,5,1,4,2,1,3,2,75,3,2,1,4,1,2,1,1
2,18,5,4,3612,1,5,3,2,1,4,2,37,3,2,1,3,1,2,1,1
1,48,3,1,7763,1,5,4,3,1,4,4,42,1,3,1,4,1,1,1,2
3,18,3,4,3049,1,2,1,2,1,1,2,45,2,2,1,2,1,1,1,1
2,12,3,5,1534,1,2,1,4,1,1,1,23,3,1,1,3,1,1,1,2
4,24,4,1,2032,1,5,4,3,1,4,4,60,3,3,2,3,1,2,1,1
1,30,3,4,6350,5,5,4,3,1,4,2,31,3,2,1,3,1,1,1,2
3,18,3,4,2864,1,3,2,3,1,1,1,34,3,2,1,2,2,1,1,2
4,12,5,1,1255,1,5,4,3,1,4,1,61,3,2,2,2,1,1,1,1
1,24,4,1,1333,1,1,4,3,1,2,1,43,3,3,2,3,2,1,1,2
4,24,5,1,2022,1,3,4,2,1,4,3,37,3,2,1,3,1,2,1,1
4,24,3,5,1552,1,4,3,3,1,1,3,32,1,2,1,3,2,1,1,1
1,12,2,5,626,1,3,4,2,1,4,1,24,1,2,1,2,1,1,1,2
4,48,5,2,8858,5,4,2,3,1,1,4,35,3,3,2,3,1,2,1,1
4,12,5,7,996,5,4,4,2,1,4,1,23,3,2,2,3,1,1,1,1
4,6,2,5,1750,3,5,2,3,1,4,2,45,1,2,1,2,2,1,1,1
1,48,3,5,6999,1,4,1,4,3,1,1,34,3,2,2,3,1,2,1,2
2,12,5,1,1995,2,2,4,3,1,1,3,27,3,2,1,3,1,1,1,1
2,9,3,8,1199,1,4,4,2,1,4,2,67,3,2,2,4,1,2,1,1
2,12,3,5,1331,1,2,2,3,1,1,3,22,2,2,1,3,1,1,1,2
2,18,1,1,2278,2,2,3,2,1,3,3,28,3,2,2,3,1,1,1,2
4,21,1,1,5003,5,3,1,2,1,4,2,29,1,2,2,3,1,2,1,2
1,24,2,4,3552,1,4,3,3,1,4,3,27,1,2,1,3,1,1,1,2
2,18,5,4,1928,1,2,2,3,1,2,1,31,3,2,2,2,1,1,1,2
1,24,3,2,2964,5,5,4,3,1,4,4,49,1,3,1,3,2,2,1,1
1,24,2,5,1546,1,4,4,3,3,4,3,24,1,1,1,2,1,1,1,2
3,6,4,5,683,1,2,2,2,1,1,2,29,1,2,1,3,1,1,1,1
2,36,3,1,12389,5,3,1,3,1,4,4,37,3,3,1,3,1,2,1,2
2,24,4,10,4712,5,3,4,3,1,2,2,37,1,2,2,4,1,2,1,1
2,24,4,5,1553,2,4,3,2,1,2,2,23,3,1,2,3,1,2,1,1
1,12,3,1,1372,1,4,2,1,1,3,3,36,3,2,1,3,1,1,1,2
4,24,5,5,2578,4,5,2,3,1,2,3,34,3,2,1,3,1,1,1,1
2,48,3,5,3979,5,4,4,3,1,1,3,41,3,2,2,3,2,2,1,1
1,48,3,5,6758,1,3,3,2,1,2,3,31,3,2,1,3,1,2,1,2
1,24,3,4,3234,1,2,4,2,1,4,1,23,3,1,1,2,1,2,1,2
4,30,5,5,5954,1,4,3,3,2,2,3,38,3,2,1,3,1,1,1,1
4,24,3,2,5433,5,1,2,2,1,4,2,26,3,1,1,4,1,2,1,1
1,15,3,10,806,1,3,4,2,1,4,2,22,3,2,1,2,1,1,1,1
2,9,3,5,1082,1,5,4,3,1,4,3,27,3,2,2,2,1,1,1,1
4,15,5,4,2788,1,4,2,2,2,3,3,24,1,2,2,3,1,1,1,1
2,12,3,5,2930,1,4,2,2,1,1,1,27,3,2,1,3,1,1,1,1
4,24,5,8,1927,5,3,3,2,1,2,3,33,3,2,2,3,1,2,1,1
2,36,5,1,2820,1,2,4,1,1,4,3,27,3,2,2,3,1,1,1,2
4,24,3,9,937,1,2,4,4,1,3,3,27,3,2,2,2,1,1,1,1
2,18,5,1,1056,1,5,3,3,3,3,1,30,1,2,2,3,1,1,1,2
2,12,5,1,3124,1,2,1,3,1,3,1,49,1,2,2,2,2,1,1,1
4,9,3,4,1388,1,3,4,2,1,2,1,26,3,1,1,3,1,1,1,1
2,36,3,7,2384,1,2,4,3,1,1,4,33,3,1,1,2,1,1,1,2
4,12,3,1,2133,5,5,4,2,1,4,4,52,3,3,1,4,1,2,1,1
1,18,3,4,2039,1,3,1,2,1,4,1,20,1,1,1,3,1,1,1,2
1,9,5,1,2799,1,3,2,3,1,2,1,36,3,1,2,3,2,1,1,1
1,12,3,4,1289,1,3,4,3,3,1,2,21,3,2,1,2,1,1,1,1
1,18,3,6,1217,1,3,4,4,1,3,1,47,3,2,1,2,1,2,1,2
1,12,5,4,2246,1,5,3,3,1,3,2,60,3,2,2,3,1,1,1,2
1,12,5,5,385,1,4,4,2,1,3,1,58,3,2,4,2,1,2,1,1
2,24,4,1,1965,5,3,4,2,1,4,3,42,3,1,2,3,1,2,1,1
4,21,3,10,1572,4,5,4,2,1,4,1,36,1,2,1,2,1,1,1,1
2,24,3,1,2718,1,3,3,2,1,4,2,20,3,1,1,2,1,2,1,2
1,24,2,3,1358,5,5,4,3,1,3,3,40,2,2,1,4,1,2,1,2
2,6,2,1,931,2,2,1,2,1,1,2,32,2,2,1,2,1,1,1,2
1,24,3,1,1442,1,4,4,2,1,4,3,23,3,1,2,3,1,1,1,2
2,24,1,10,4241,1,3,1,3,1,4,1,36,3,2,3,2,1,2,1,2
4,18,5,1,2775,1,4,2,3,1,2,2,31,1,2,2,3,1,1,1,2
4,24,4,10,3863,1,3,1,3,1,2,4,32,3,3,1,3,1,1,1,1
2,7,3,5,2329,1,2,1,2,3,1,1,45,3,2,1,3,1,1,1,1
2,9,3,4,918,1,3,4,2,1,1,2,30,3,2,1,3,1,1,1,2
2,24,2,8,1837,1,4,4,2,1,4,4,34,1,3,1,2,1,1,1,2
4,36,3,4,3349,1,3,4,2,1,2,3,28,3,2,1,4,1,2,1,2
3,10,3,4,1275,1,2,4,2,1,2,2,23,3,2,1,3,1,1,1,1
1,24,2,4,2828,3,3,4,3,1,4,1,22,2,2,1,3,1,2,1,1
4,24,5,10,4526,1,3,3,3,1,2,1,74,3,2,1,4,1,2,1,1
2,36,3,5,2671,2,3,4,2,2,4,4,50,3,3,1,3,1,1,1,2
4,18,3,5,2051,1,2,4,3,1,1,1,33,3,2,1,3,1,1,1,1
4,15,3,2,1300,5,5,4,3,1,4,4,45,1,3,1,3,2,1,1,1
1,12,3,6,741,2,1,4,2,1,3,2,22,3,2,1,3,1,1,1,2
3,10,3,1,1240,2,5,1,2,1,4,4,48,3,3,1,2,2,1,1,2
1,21,3,5,3357,4,2,4,2,1,2,3,29,1,2,1,3,1,1,1,1
1,24,2,2,3632,1,3,1,2,3,4,3,22,1,1,1,3,1,1,2,1
4,18,4,4,1808,1,4,4,2,1,1,1,22,3,2,1,3,1,1,1,2
2,48,1,10,12204,5,3,2,3,1,2,3,48,1,2,1,4,1,2,1,1
2,60,4,5,9157,5,3,2,3,1,2,4,27,3,3,1,4,1,1,1,1
1,6,5,1,3676,1,3,1,3,1,3,1,37,3,1,3,3,2,1,1,1
2,30,3,4,3441,2,3,2,2,2,4,3,21,3,1,1,3,1,1,1,2
4,12,3,1,640,1,3,4,1,1,2,1,49,3,2,1,2,1,1,1,1
2,21,5,10,3652,1,4,2,3,1,3,2,27,3,2,2,3,1,1,1,1
4,18,5,1,1530,1,3,3,3,1,2,2,32,1,2,2,3,1,1,1,2
4,48,3,10,3914,5,3,4,1,1,2,1,38,1,2,1,3,1,1,1,2
1,12,3,4,1858,1,2,4,2,1,1,3,22,3,1,1,3,1,1,1,1
1,18,3,5,2600,1,3,4,3,1,4,4,65,3,3,2,3,1,1,1,2
4,15,3,5,1979,5,5,4,3,1,2,3,35,3,2,1,3,1,1,1,1
3,6,3,4,2116,1,3,2,3,1,2,1,41,3,2,1,3,1,2,1,1
2,9,2,1,1437,2,4,2,3,1,3,4,29,3,2,1,3,1,1,1,2
4,42,5,4,4042,3,3,4,3,1,4,1,36,3,2,2,3,1,2,1,1
